a,b,c,d,e,f
1830,3112.0684536763515,2.800895765,200,150,25
1840,3070.2027589531026,2.801917358,200,150,25
1850,3049.7283606320266,2.803134677,200,150,25
1860,3056.12566855105,2.861243174,200,150,25
1870,3072.3357324289727,2.862567382,200,150,25
1880,3048.6897029886363,2.863888304,200,150,25
1890,3117.6740025366826,2.864789897,200,150,25
1900,3042.4823878727375,2.865685594,200,150,25
1910,3047.8837660547715,2.866593355,200,150,25
1920,3049.000423944899,2.867474054,200,150,25
1930,3024.9940427212186,2.868354792,200,150,25
1940,3055.7017736090825,2.86924711,200,150,25
1950,3054.131819281101,2.87012863,200,150,25
1960,2997.124857417146,2.969454477,200,150,25
1970,3031.196755928337,2.972217293,200,150,25
1980,3037.064075390239,2.973350858,200,150,25
1990,3054.5702494563548,2.97423078,200,150,25
2000,3050.3297745511272,2.975097075,200,150,25
2010,3068.6807534618515,2.977066439,200,150,25
2020,3038.4182365282654,2.978150613,200,150,25
2030,3069.0170461454736,2.979035312,200,150,25
2040,3044.8968913940143,2.979916729,200,150,25
2050,3064.612939445251,2.980788164,200,150,25
2060,3076.073526696226,2.981656339,200,150,25
2070,3063.9096441421193,3.117757029,200,150,25
2080,3060.873887336035,3.119116883,200,150,25
2090,3116.0663725736395,3.120476093,200,150,25
2100,3067.5395867175325,3.121851023,200,150,25
2110,3051.8161456990974,3.123229009,200,150,25
2120,3021.3312938908857,3.12481773,200,150,25
2130,3059.8913780520584,3.193431213,200,150,25
2140,3115.207095376364,3.194342715,200,150,25
2150,3066.4868117646733,3.195226985,200,150,25
2160,3101.4619148792226,3.196137878,200,150,25
2170,3056.312996097598,3.197044543,200,150,25
2180,3122.1541799550296,3.197947556,200,150,25
2190,3098.231185414092,3.19904077,200,150,25
2200,3085.105982895689,3.200298869,200,150,25
2210,3110.9702970641792,3.201395975,200,150,25
2220,3078.5408929732394,3.202280095,200,150,25
2230,3104.4886162337557,3.203159946,200,150,25
2240,3100.8272674492505,3.252266939,200,150,25
2250,3100.8272674492505,3.253643471,200,150,25
2260,3081.1068180331263,3.255602733,200,150,25
2270,3094.148607024995,3.259533475,200,150,25
2280,3116.671635326595,3.260902013,200,150,25
2290,3078.974085731409,3.26328223,200,150,25
2300,3098.988060206987,3.264866379,200,150,25
2310,3088.6914663061316,3.387721455,200,150,25
2320,3073.1874884805134,3.390301645,200,150,25
2330,3080.3817951490714,3.391885196,200,150,25
2340,3088.765792770888,3.393263001,200,150,25
2350,3093.9045430424662,3.394829523,200,150,25
2360,3070.3954393866256,3.39628714,200,150,25
2370,3081.71944231636,3.397436759,200,150,25
2380,3075.886939751509,3.476994395,200,150,25
2390,3078.098796746015,3.478437998,200,150,25
2400,3102.5819130777395,3.47988612,200,150,25
2410,3089.239077090684,3.48135574,200,150,25
2420,3075.98692861401,3.48270731,200,150,25
2430,3070.58068832866,3.483604309,200,150,25
2440,3157.8929026375818,3.484473713,200,150,25
2450,3149.092256813747,3.485359905,200,150,25
2460,3096.313137964635,3.576765103,200,150,25
2470,3101.414656114774,3.578175331,200,150,25
2480,3110.986186646798,3.580006526,200,150,25
2490,3149.1812629151027,3.581722529,200,150,25
2500,3149.1812629151027,3.583287259,200,150,25
2510,3149.1812629151027,3.589616778,200,150,25
2520,3115.2266569382523,3.591442156,200,150,25
2530,3102.9188825427354,3.59288977,200,150,25
2540,3112.666493461075,3.59377283,200,150,25
2550,3150.7982103867607,3.59467435,200,150,25
2560,3124.7422775787536,3.595547729,200,150,25
2570,3110.6046009763027,3.596444196,200,150,25
2580,3097.0952787093584,3.597356903,200,150,25
2590,3096.1925168004254,3.598266545,200,150,25
2600,3091.3576228071056,3.599183054,200,150,25
2610,3087.6945935237727,3.600061348,200,150,25
2620,3113.88827301019,3.600931433,200,150,25
2630,3108.919327381649,3.716824265,200,150,25
2640,3118.1570336714967,3.754068769,200,150,25
2650,3118.1570336714967,3.755082219,200,150,25
2660,3114.6358194354657,3.756462019,200,150,25
2670,3103.995476740747,3.757380679,200,150,25
2680,3140.7143728271317,3.758206614,200,150,25
2690,3140.7143728271317,3.759035539,200,150,25
2700,3129.7376255854274,3.759897256,200,150,25
2710,3135.7896666369234,3.760753422,200,150,25
2720,3150.513440102842,3.761743535,200,150,25
2730,3144.8960248062344,3.76303745,200,150,25
2740,3168.7434445542945,3.764191776,200,150,25
2750,3154.798169472443,3.765400214,200,150,25
2760,3143.043723774754,3.766678801,200,150,25
2770,3148.0334035888623,3.767874729,200,150,25
2780,3160.3602837355274,3.768892986,200,150,25
2790,3127.888377193507,3.770175266,200,150,25
2800,3130.5920073549273,3.771420657,200,150,25
2810,3140.5125806322094,3.772841829,200,150,25
2820,3142.9802043580116,3.773756356,200,150,25
2830,3208.045410243634,3.774636835,200,150,25
2840,3118.552526306089,3.940404831,200,150,25
2850,3130.203331906306,3.944299609,200,150,25
2860,3158.7603290962224,3.945637431,200,150,25
2870,3158.7603290962224,3.946961177,200,150,25
2880,3130.2349746852146,3.948519254,200,150,25
2890,3138.9363145077214,3.949964431,200,150,25
2900,3134.1095550224572,3.951850632,200,150,25
2910,3126.716366313724,3.952732839,200,150,25
2920,3135.9191500356987,4.039603082,200,150,25
2930,3122.9672705366625,4.040496199,200,150,25
2940,3126.465594360809,4.041410654,200,150,25
2950,3122.769865647626,4.042315655,200,150,25
2960,3178.1145190055436,4.043210189,200,150,25
2970,3125.731111689492,4.044106979,200,150,25
2980,3143.2680563574086,4.045074361,200,150,25
2990,3117.9480271858133,4.045937474,200,150,25
3000,3132.5418554167013,4.046808791,200,150,25
3010,3119.0431750948273,4.047674697,200,150,25
3020,3112.9944823690603,4.048539826,200,150,25
3030,3114.7800541856154,4.123210591,200,150,25
3040,3183.354868974594,4.124670952,200,150,25
3050,3183.354868974594,4.125948674,200,150,25
3060,3183.354868974594,4.127137239,200,150,25
3070,3117.286551981519,4.175413071,200,150,25
3080,3125.9066970129716,4.177250001,200,150,25
3090,3142.069017738404,4.178789901,200,150,25
3100,3118.9655607199456,4.220991279,200,150,25
3110,3107.3684627840325,4.222016684,200,150,25
3120,3123.0768713472908,4.223774419,200,150,25
3130,3078.9100798389845,4.225306166,200,150,25
3140,3082.7665031082156,4.226258141,200,150,25
3150,3070.640173834928,4.227321,200,150,25
3160,3057.6001795768643,4.228495581,200,150,25
3170,3108.2894057077383,4.229499995,200,150,25
3180,3080.2358685953195,4.230371395,200,150,25
3190,3107.5945874234244,4.231483976,200,150,25
3200,3127.0321547351227,4.232421092,200,150,25
3210,3107.5945874234244,4.308946869,200,150,25
3220,3123.6197680416044,4.311138035,200,150,25
3230,3123.6197680416044,4.311995164,200,150,25
3240,3078.8467163740465,4.313013195,200,150,25
3250,3053.9172763346273,4.313928906,200,150,25
3260,3076.922367299423,4.315014222,200,150,25
3270,3126.970276026716,4.318480976,200,150,25
3280,3075.320344782464,4.319813229,200,150,25
3290,3098.5257262540695,4.320945822,200,150,25
3300,3115.6468366576346,4.381211012,200,150,25
3310,3115.6468366576346,4.382667221,200,150,25
3320,3117.1315527444,4.384200358,200,150,25
3330,3125.468362450163,4.385845182,200,150,25
3340,3113.2796922040106,4.386878538,200,150,25
3350,3119.0740739383327,4.38780288,200,150,25
3360,3126.9364098918795,4.388698012,200,150,25
3370,3083.3556383000478,4.389707015,200,150,25
3380,3119.2694850295256,4.390693733,200,150,25
3390,3062.6559905190757,4.397531767,200,150,25
3400,3142.201330444424,4.398824997,200,150,25
3410,3093.004994463256,4.399747742,200,150,25
3420,3116.1868205120345,4.400647348,200,150,25
3430,3096.3861156039566,4.401502078,200,150,25
3440,3103.0720977024334,4.40246056,200,150,25
3450,3106.468176662689,4.403421005,200,150,25
3460,3098.1784586386834,4.404299171,200,150,25
3470,3204.5420349449805,4.405184192,200,150,25
3480,3124.885722598098,4.406052068,200,150,25
3490,3081.964278005173,4.564816961,200,150,25
3500,3097.700447422671,4.565896041,200,150,25
3510,3116.8314141576548,4.566857377,200,150,25
3520,3077.04639189747,4.567742503,200,150,25
3530,3063.045854169546,4.56863154,200,150,25
3540,3052.3430339917186,4.569532902,200,150,25
3550,3053.6420508265614,4.570402451,200,150,25
3560,3069.239068376019,4.571249057,200,150,25
3570,3076.5126651724618,4.572142968,200,150,25
3580,3066.2710338974107,4.57304134,200,150,25
3590,3134.847525756371,4.573954281,200,150,25
3600,3111.65324335096,4.684021473,200,150,25
3610,3090.938275517678,4.687326442,200,150,25
3620,3069.270753649722,4.688851345,200,150,25
3630,3039.132281906211,4.689949462,200,150,25
3640,3071.4177475765678,4.690950027,200,150,25
3650,3045.152662295985,4.691880738,200,150,25
3660,3055.2537326586626,4.693275756,200,150,25
3670,3064.38734109741,4.6948121,200,150,25
3680,3095.831901493715,4.757847618,200,150,25
3690,3068.3906020574445,4.758748002,200,150,25
3700,3051.573935793668,4.759638857,200,150,25
3710,3058.0546086704157,4.760534571,200,150,25
3720,3100.028463096671,4.761440227,200,150,25
3730,3082.5211584452154,4.762353901,200,150,25
3740,3054.1821973522856,4.763277321,200,150,25
3750,3066.1504911672696,4.764274332,200,150,25
3760,3111.4004489136705,4.76525676,200,150,25
3770,3083.212932778337,4.766275027,200,150,25
3780,3076.456382289776,4.907803916,200,150,25
3790,3121.8627907101495,4.90875859,200,150,25
3800,3057.4588389780793,4.909674257,200,150,25
3810,3077.6704298508644,4.910628483,200,150,25
3820,3050.4991599992686,4.91155268,200,150,25
3830,3050.4991599992686,4.912468335,200,150,25
3840,3054.9763414082267,4.913380597,200,150,25
3850,3090.2215515424346,4.91485918,200,150,25
3860,3074.076001518381,4.916667423,200,150,25
3870,3041.701557803805,4.917983501,200,150,25
3880,3081.669404816071,4.999673779,200,150,25
3890,3081.669404816071,4.999924517,200,150,25
3900,3086.0040818083194,5.000174702,200,150,25
3910,3074.21788301993,5.000422297,200,150,25
3920,3095.0057301443608,5.000681743,200,150,25
3930,3095.0057301443608,5.000929122,200,150,25
3940,3067.771923996118,5.001179358,200,150,25
3950,3094.0418880886145,5.001437757,200,150,25
3960,3094.0418880886145,5.001694882,200,150,25
3970,3048.874781985869,5.001943096,200,150,25
3980,3058.877324706754,5.002196611,200,150,25
3990,3054.555459531409,5.002441159,200,150,25
4000,3034.8047818009195,5.002693594,200,150,25
4010,3060.3456731964307,5.002940648,200,150,25
4020,3121.304664868749,5.003187899,200,150,25
4030,3068.320385387059,5.003446629,200,150,25
4040,3106.320545760455,5.003703532,200,150,25
4050,3106.320545760455,5.003961959,200,150,25
4060,3073.448245941642,5.004222307,200,150,25
4070,3073.448245941642,5.004471102,200,150,25
4080,3050.295050072447,5.004722107,200,150,25
4090,3044.061226460271,5.004978694,200,150,25
4100,3043.05624250547,5.005224891,200,150,25
4110,3065.05280438052,5.005471872,200,150,25
4120,3079.792341996146,5.005735198,200,150,25
4130,3078.0980382858565,5.005990733,200,150,25
4140,3056.2843931616,5.006236771,200,150,25
4150,3070.735673456277,5.006485266,200,150,25
4160,3070.735673456277,5.006749651,200,150,25
4170,3044.771972959293,5.007024451,200,150,25
4180,3037.757715379953,5.007438777,200,150,25
4190,3024.6345471756576,5.008503982,200,150,25
4200,3052.640860650126,5.075331811,200,150,25
4210,3075.976804165798,5.075606236,200,150,25
4220,3028.5376284989798,5.075923632,200,150,25
4230,3037.365259619732,5.076254624,200,150,25
4240,3059.1055777031925,5.076532779,200,150,25
4250,3056.6157373444894,5.076849353,200,150,25
4260,3052.3099693999416,5.077395707,200,150,25
4270,3052.3099693999416,5.077994348,200,150,25
4280,3050.158506623179,5.078672013,200,150,25
4290,3065.9687478933124,5.079188341,200,150,25
4300,3100.490444896151,5.079774128,200,150,25
4310,3059.6437528162865,5.080353153,200,150,25
4320,3050.9098347815075,5.080964222,200,150,25
4330,3040.1551112509187,5.081462976,200,150,25
4340,3037.086176194126,5.081768901,200,150,25
4350,3062.1284913027775,5.082065704,200,150,25
4360,3062.1284913027775,5.082353651,200,150,25
4370,3105.9511933651434,5.082806729,200,150,25
4380,3113.7482946340033,5.083259871,200,150,25
4390,3036.400150615624,5.083790773,200,150,25
4400,3067.3738381050944,5.084236217,200,150,25
4410,3032.79306631743,5.084601509,200,150,25
4420,3063.202151210797,5.163541599,200,150,25
4430,3072.5808790545802,5.164667537,200,150,25
4440,3057.158865611475,5.166454167,200,150,25
4450,3080.5367113854268,5.166772853,200,150,25
4460,3026.2862690701486,5.167064118,200,150,25
4470,3045.6178422195703,5.167349143,200,150,25
4480,3045.6178422195703,5.167638398,200,150,25
4490,3054.689933612764,5.169035478,200,150,25
4500,3057.962909699873,5.169413724,200,150,25
4510,3054.4728364588086,5.169708232,200,150,25
4520,3083.6475454405872,5.170086326,200,150,25
4530,3042.442508042767,5.173465752,200,150,25
4540,3048.9813826655122,5.173759824,200,150,25
4550,3010.2137618001325,5.174035312,200,150,25
4560,3023.57561316624,5.174309847,200,150,25
4570,3013.619054305091,5.176692391,200,150,25
4580,3017.7972467773166,5.179044253,200,150,25
4590,3049.164797033166,5.179333333,200,150,25
4600,3090.5889252339794,5.179599389,200,150,25
4610,3049.164797033166,5.179858869,200,150,25
4620,3079.370995533294,5.180122562,200,150,25
4630,3039.131846103728,5.180414688,200,150,25
4640,3077.121107131821,5.180693911,200,150,25
4650,3077.121107131821,5.180982453,200,150,25
4660,3076.405194546216,5.181263443,200,150,25
4670,3041.729116099712,5.181543224,200,150,25
4680,3046.940686193174,5.181827789,200,150,25
4690,3078.118390661282,5.182151831,200,150,25
4700,3078.118390661282,5.182461179,200,150,25
4710,3107.4602990234234,5.182755971,200,150,25
4720,3092.3117869107914,5.183041029,200,150,25
4730,3092.3117869107914,5.262600906,200,150,25
4740,3092.3117869107914,5.262899762,200,150,25
4750,3047.303228616398,5.263207639,200,150,25
4760,3052.8451935136914,5.263513376,200,150,25
4770,3038.313476143972,5.263976343,200,150,25
4780,3096.5169695116565,5.264399279,200,150,25
4790,3095.459770753647,5.264824079,200,150,25
4800,3059.9538484779723,5.265272398,200,150,25
4810,3058.091804950328,5.265704174,200,150,25
4820,3059.19899540779,5.266141222,200,150,25
4830,3086.988774113472,5.267071289,200,150,25
4840,3086.988774113472,5.267874689,200,150,25
4850,3079.9884151251763,5.268676079,200,150,25
4860,3096.471306869621,5.269222173,200,150,25
4870,3086.291392432236,5.270200069,200,150,25
4880,3075.110708305005,5.271303268,200,150,25
4890,3043.278914286253,5.272240339,200,150,25
4900,3046.487249967332,5.351680018,200,150,25
4910,3060.472135659976,5.352155869,200,150,25
4920,3073.477049911477,5.352642839,200,150,25
4930,3054.69315290809,5.353048491,200,150,25
4940,3084.744473609561,5.353306574,200,150,25
4950,3038.398398382932,5.353572168,200,150,25
4960,3036.1606569370747,5.353849592,200,150,25
4970,3067.3143013588087,5.354130486,200,150,25
4980,3078.975389279434,5.354518164,200,150,25
4990,3078.975389279434,5.354938533,200,150,25
5000,3080.1723788452714,5.355227116,200,150,25
10,2253.2903789542006,0.003601808,200,150,25
20,2344.4378354792643,0.008506225,200,150,25
30,2344.4378354792643,0.01203832,200,150,25
40,2434.711092238992,0.016123058,200,150,25
50,2390.653626074841,0.028514713,200,150,25
60,2431.4604093943963,0.031591289,200,150,25
70,2662.981063261188,0.035259742,200,150,25
80,2508.198837424622,0.081037072,200,150,25
90,2619.3421008502255,0.68394827,200,150,25
100,2590.9385186057925,0.68646143,200,150,25
110,2513.1705850359212,0.689090356,200,150,25
120,2472.8213995072783,0.690168073,200,150,25
130,2549.195384298874,0.692740396,200,150,25
140,2645.385168832914,0.694320749,200,150,25
150,2645.385168832914,0.695869179,200,150,25
160,2640.5657919481755,0.697636131,200,150,25
170,2663.1594224724286,0.699567915,200,150,25
180,2717.6496286541933,0.701641186,200,150,25
190,2656.1079177952397,0.745617346,200,150,25
200,2562.0308942549937,0.747174539,200,150,25
210,2652.0550040712146,0.75151196,200,150,25
220,2652.0550040712146,0.753077028,200,150,25
230,2667.6059677215185,0.755538491,200,150,25
240,2600.0016636293326,0.75775167,200,150,25
250,2649.104786513927,0.759145346,200,150,25
260,2613.5981953283867,0.807496843,200,150,25
270,2645.843593692901,0.808485194,200,150,25
280,2645.843593692901,0.809464028,200,150,25
290,2685.8531135443855,0.810459909,200,150,25
300,2685.8531135443855,0.811478071,200,150,25
310,2593.5992660215734,0.812453614,200,150,25
320,2558.6270154547133,0.813465591,200,150,25
330,2555.1846966544845,0.814449851,200,150,25
340,2664.198110215322,0.815429626,200,150,25
350,2590.469234299268,0.981724769,200,150,25
360,2677.196786824663,0.983295683,200,150,25
370,2645.6955993109273,0.984894351,200,150,25
380,2735.0345934475813,0.986542571,200,150,25
390,2684.1686060347934,0.98851383,200,150,25
400,2716.2582942525733,0.99033872,200,150,25
410,2673.3953789140296,1.075060989,200,150,25
420,2718.729943082343,1.076425052,200,150,25
430,2709.8020101978104,1.078116039,200,150,25
440,2794.501429490714,1.079833465,200,150,25
450,2666.1368070434078,1.081485357,200,150,25
460,2706.659583822362,1.083077342,200,150,25
470,2686.0273197989027,1.084289677,200,150,25
480,2790.3480292191134,1.186747994,200,150,25
490,2695.433763354527,1.189311662,200,150,25
500,2737.477068793162,1.1903362,200,150,25
510,2730.537105303977,1.191536566,200,150,25
520,2739.3945275990714,1.192478374,200,150,25
530,2711.680065140961,1.193419679,200,150,25
540,2692.338879310718,1.194357584,200,150,25
550,2786.532276866092,1.195299835,200,150,25
560,2786.532276866092,1.196321829,200,150,25
570,2811.7877757639753,1.269113422,200,150,25
580,2794.960348370857,1.271099034,200,150,25
590,2844.1439572302174,1.272741319,200,150,25
600,2775.7555985651748,1.276034889,200,150,25
610,2789.3048749654963,1.27884098,200,150,25
620,2789.3048749654963,1.281312835,200,150,25
630,2747.6098326872398,1.373632742,200,150,25
640,2800.2377595003227,1.37472344,200,150,25
650,2846.5944379571574,1.37612339,200,150,25
660,2796.589584045042,1.378045664,200,150,25
670,2789.669186336448,1.382109985,200,150,25
680,2798.355467877683,1.383954692,200,150,25
690,2823.1274518791224,1.385410686,200,150,25
700,2823.1274518791224,1.386382331,200,150,25
710,2819.0341256410857,1.522887867,200,150,25
720,2798.47337247856,1.524480202,200,150,25
730,2831.9175916210847,1.526144674,200,150,25
740,2869.915602985789,1.527860471,200,150,25
750,2869.915602985789,1.529677447,200,150,25
760,2809.930808343661,1.531610472,200,150,25
770,2881.422788203922,1.540852356,200,150,25
780,2799.26698227592,1.542146124,200,150,25
790,2871.4490117765613,1.543390447,200,150,25
800,2871.4490117765613,1.544619996,200,150,25
810,2831.515545837998,1.546223574,200,150,25
820,2806.526907046756,1.672855209,200,150,25
830,2886.822906787226,1.674181679,200,150,25
840,2844.2834664773623,1.675527086,200,150,25
850,2853.885980135706,1.695238429,200,150,25
860,2889.307277066797,1.69707402,200,150,25
870,2889.307277066797,1.791631212,200,150,25
880,2826.5418444709767,1.79324751,200,150,25
890,2825.2057395248967,1.806859765,200,150,25
900,2857.5747172423253,1.808480325,200,150,25
910,2864.093758136242,1.81057928,200,150,25
920,2858.9054228642326,1.81289473,200,150,25
930,2858.9054228642326,1.816653315,200,150,25
940,2900.770247633612,1.818774792,200,150,25
950,2851.025804147699,1.820886971,200,150,25
960,2942.5435512121135,1.822940085,200,150,25
970,2870.319664792983,1.924902211,200,150,25
980,2859.1172445212173,1.95257963,200,150,25
990,2868.5894131767077,1.955391322,200,150,25
1000,2879.2218293638816,1.957500826,200,150,25
1010,2981.937615580232,1.960008181,200,150,25
1020,2905.83181679447,1.961383593,200,150,25
1030,2965.075227953346,1.962549311,200,150,25
1040,2928.8391928988854,1.963682453,200,150,25
1050,2958.021583110465,1.964791368,200,150,25
1060,2981.7050294269716,1.96610724,200,150,25
1070,2958.021583110465,1.96794889,200,150,25
1080,3002.200361736809,1.969159871,200,150,25
1090,2906.8237701834482,1.971163718,200,150,25
1100,2935.9098459172146,1.972655562,200,150,25
1110,2914.7738586604737,1.973771046,200,150,25
1120,2961.5112147430577,1.978537342,200,150,25
1130,3022.3547862560968,1.98018556,200,150,25
1140,2941.907451650445,1.9822348,200,150,25
1150,3008.6640836930956,1.984050832,200,150,25
1160,2971.0095517546447,1.985758063,200,150,25
1170,3018.880238208578,2.245326232,200,150,25
1180,3025.1982871300906,2.246684547,200,150,25
1190,3053.627332626745,2.248025892,200,150,25
1200,2999.5750041776914,2.249293873,200,150,25
1210,2931.4655189195782,2.25044973,200,150,25
1220,2950.6007577799382,2.25503307,200,150,25
1230,2979.5436321733882,2.256824681,200,150,25
1240,2975.4199570496544,2.2582242,200,150,25
1250,3002.7114578925257,2.259372281,200,150,25
1260,2970.8697169971315,2.261737446,200,150,25
1270,2970.8697169971315,2.263271022,200,150,25
1280,2949.569022733708,2.26526726,200,150,25
1290,2937.360506178011,2.267351911,200,150,25
1300,3000.89052618819,2.269157446,200,150,25
1310,3030.022585571396,2.270557213,200,150,25
1320,2994.0612497031843,2.272112341,200,150,25
1330,2945.639819606076,2.273827908,200,150,25
1340,3018.7759527652297,2.275129641,200,150,25
1350,2959.4313708004665,2.463441381,200,150,25
1360,3052.1346760333663,2.466268652,200,150,25
1370,2971.7303930905446,2.467889358,200,150,25
1380,3014.5740794845756,2.469748388,200,150,25
1390,3014.5740794845756,2.471438184,200,150,25
1400,3014.5740794845756,2.473016403,200,150,25
1410,3014.5740794845756,2.526234153,200,150,25
1420,3017.2582569371993,2.527690247,200,150,25
1430,2984.027587345763,2.530425414,200,150,25
1440,2982.0307684120876,2.539069804,200,150,25
1450,2972.8697751153813,2.541418211,200,150,25
1460,3029.1253173054597,2.542602662,200,150,25
1470,3020.36464463046,2.543595564,200,150,25
1480,3020.36464463046,2.680996901,200,150,25
1490,3020.36464463046,2.682757602,200,150,25
1500,3020.36464463046,2.683981232,200,150,25
1510,2989.605539021553,2.685172574,200,150,25
1520,2993.42786295999,2.686388667,200,150,25
1530,3080.626856325809,2.687458506,200,150,25
1540,2966.634920030718,2.688332416,200,150,25
1550,2986.0784720083634,2.689210532,200,150,25
1560,3014.5241707457835,2.690161081,200,150,25
1570,3015.086069132822,2.691053106,200,150,25
1580,2996.634715209608,2.753524978,200,150,25
1590,2982.107793419148,2.756393918,200,150,25
1600,2973.8382643758105,2.757791808,200,150,25
1610,3001.422657675016,2.759198427,200,150,25
1620,3014.9605005804588,2.760615169,200,150,25
1630,2972.345101332019,2.761797543,200,150,25
1640,2967.44030864205,2.762627966,200,150,25
1650,3016.0563214075396,2.763484633,200,150,25
1660,3001.78600136662,2.872257403,200,150,25
1670,2977.464688612605,2.877362768,200,150,25
1680,2986.698613139764,2.879383686,200,150,25
1690,2986.698613139764,2.880922747,200,150,25
1700,2958.168269139381,2.882007364,200,150,25
1710,2949.547902597845,2.882967361,200,150,25
1720,2980.8360835712515,2.883866311,200,150,25
1730,2959.8203894699413,2.884779998,200,150,25
1740,3000.562060612934,2.885752447,200,150,25
1750,3000.562060612934,2.887255622,200,150,25
1760,2973.168561631114,2.888629526,200,150,25
1770,3019.718174074572,2.889800409,200,150,25
1780,2958.3041939017317,2.891004432,200,150,25
1790,3057.485721838747,2.891974172,200,150,25
1800,3032.667037808239,2.893261681,200,150,25
1810,3032.667037808239,2.894637142,200,150,25
1820,3021.565226013806,2.895559757,200,150,25
1830,3036.297622489464,2.896433806,200,150,25
1840,3075.9445198267226,2.964198332,200,150,25
1850,3066.404627478244,2.974241113,200,150,25
1860,2988.56486297295,2.975727161,200,150,25
1870,3041.194312985366,2.977363867,200,150,25
1880,3082.28216933671,2.979858951,200,150,25
1890,3117.305859390713,2.986692904,200,150,25
1900,3033.7894002598373,2.987673664,200,150,25
1910,3049.8796252250904,2.991800074,200,150,25
1920,3075.7963271187,3.208733485,200,150,25
1930,3075.7963271187,3.210221704,200,150,25
1940,3022.3456651376296,3.211619464,200,150,25
1950,3048.213101835863,3.212500004,200,150,25
1960,3084.7005005191727,3.213360959,200,150,25
1970,3073.367139446544,3.214230758,200,150,25
1980,3013.526293089542,3.215090033,200,150,25
1990,3072.3647813177754,3.215949953,200,150,25
2000,3028.3798558893636,3.216810063,200,150,25
2010,3044.497846265354,3.21765957,200,150,25
2020,3030.158917223736,3.288926449,200,150,25
2030,3019.823355009451,3.289904098,200,150,25
2040,3073.233802356467,3.290913772,200,150,25
2050,3039.426059845013,3.291897268,200,150,25
2060,3068.5750571848434,3.292937508,200,150,25
2070,3108.3958738138795,3.293914784,200,150,25
2080,3108.3958738138795,3.295741963,200,150,25
2090,3072.479902759778,3.297535612,200,150,25
2100,3072.479902759778,3.298752662,200,150,25
2110,3072.479902759778,3.301597628,200,150,25
2120,3072.479902759778,3.37525393,200,150,25
2130,3083.560165968343,3.376850902,200,150,25
2140,3130.7450323635735,3.380933509,200,150,25
2150,3051.8864312343753,3.385773819,200,150,25
2160,3105.1375727680397,3.386665353,200,150,25
2170,3093.5679890354377,3.387928462,200,150,25
2180,3072.247534962405,3.38920279,200,150,25
2190,3074.4123303917963,3.39027133,200,150,25
2200,3083.5843350417044,3.391466313,200,150,25
2210,3097.3555422597083,3.489404193,200,150,25
2220,3096.8558348767633,3.490635683,200,150,25
2230,3086.351439527071,3.491721762,200,150,25
2240,3041.729512773301,3.492964242,200,150,25
2250,3096.7958985694286,3.493846904,200,150,25
2260,3075.326867904025,3.494723472,200,150,25
2270,3114.466730916669,3.495595754,200,150,25
2280,3078.2575292156534,3.496501449,200,150,25
2290,3087.166602615123,3.497410688,200,150,25
2300,3074.6664935376343,3.498318284,200,150,25
2310,3058.0314163665494,3.578606785,200,150,25
2320,3078.726774979868,3.579499067,200,150,25
2330,3078.726774979868,3.58043414,200,150,25
2340,3065.7851409987666,3.581573289,200,150,25
2350,3064.3162554607825,3.582733487,200,150,25
2360,3055.6386773652516,3.583848007,200,150,25
2370,3081.7728209089755,3.584797899,200,150,25
2380,3087.746457591506,3.585671818,200,150,25
2390,3087.746457591506,3.586550092,200,150,25
2400,3081.7728209089755,3.587388178,200,150,25
2410,3088.120594360711,3.686938444,200,150,25
2420,3088.120594360711,3.689012305,200,150,25
2430,3098.7245752523527,3.693048268,200,150,25
2440,3089.794940106296,3.693930573,200,150,25
2450,3136.0036298217015,3.694816467,200,150,25
2460,3136.0036298217015,3.695736842,200,150,25
2470,3136.0036298217015,3.696618905,200,150,25
2480,3070.124527758918,3.697844287,200,150,25
2490,3117.9580126155724,3.699041357,200,150,25
2500,3120.4124330718187,3.700230032,200,150,25
2510,3119.7097457313416,3.759357049,200,150,25
2520,3091.663180055886,3.76168876,200,150,25
2530,3089.8080714905823,3.763125689,200,150,25
2540,3101.7868760962097,3.764501413,200,150,25
2550,3109.5087453506385,3.765674281,200,150,25
2560,3096.3621140641158,3.76716787,200,150,25
2570,3101.6125528653643,3.768500883,200,150,25
2580,3079.158816093679,3.769926113,200,150,25
2590,3072.0473776625518,3.898113696,200,150,25
2600,3081.4248469946187,3.899440404,200,150,25
2610,3063.755997852469,3.90070712,200,150,25
2620,3091.919396247379,3.901599081,200,150,25
2630,3107.5552622171313,3.902476604,200,150,25
2640,3079.0366183330234,3.903341924,200,150,25
2650,3085.8396099121474,3.904223813,200,150,25
2660,3139.4760573500052,3.90511338,200,150,25
2670,3108.1811373677106,3.906005209,200,150,25
2680,3108.1811373677106,3.999579358,200,150,25
2690,3108.1811373677106,4.002794316,200,150,25
2700,3108.1811373677106,4.005737638,200,150,25
2710,3122.7692495533465,4.008402276,200,150,25
2720,3102.4581616836535,4.009252258,200,150,25
2730,3159.885275008848,4.010128146,200,150,25
2740,3114.0274185362077,4.010987076,200,150,25
2750,3091.6234516904674,4.011858324,200,150,25
2760,3134.199687954788,4.012740515,200,150,25
2770,3134.199687954788,4.013601365,200,150,25
2780,3099.844799467469,4.014467459,200,150,25
2790,3102.0448299064233,4.065714186,200,150,25
2800,3092.7844666297274,4.06959025,200,150,25
