iterations,fitness,time,samples,tokeep
730,3743.240103021482,17.908332228,180,90
740,3735.949991063198,18.055811136,180,90
750,3735.949991063198,18.182946183,180,90
760,3735.949991063198,18.341891577,180,90
770,3735.949991063198,18.351238684,180,90
780,3735.949991063198,18.519693258,180,90
790,3735.949991063198,18.63352156,180,90
800,3735.949991063198,18.803329993,180,90
810,3735.949991063198,18.944867073,180,90
820,3735.949991063198,19.036972781,180,90
830,3744.4879656073413,19.148930716,180,90
840,3778.580787373502,19.277736544,180,90
850,3754.2471290692442,19.283885394,180,90
860,3743.5839862004086,19.463435351,180,90
870,3754.2471290692442,19.529444741,180,90
880,3754.2471290692442,19.53744119,180,90
890,3754.2471290692442,19.649243379,180,90
900,3783.8695765970874,19.788906614,180,90
910,3754.2471290692442,19.923634854,180,90
920,3774.122207212497,20.04943558,180,90
930,3774.122207212497,20.121836926,180,90
940,3776.211564026567,20.129602342,180,90
950,3803.6581154282217,20.268387053,180,90
960,3776.211564026567,20.357499113,180,90
970,3776.211564026567,20.410542362,180,90
980,3776.211564026567,20.419857225,180,90
990,3754.2471290692442,20.582981442,180,90
1000,3754.2471290692442,20.646914548,180,90
10,3029.0428826415955,0.087445966,180,90
20,3130.903397093994,0.724790868,180,90
30,3273.561588684098,0.85998117,180,90
40,3319.8569772127,1.753880198,180,90
50,3509.164795361489,2.042562285,180,90
60,3378.159293032842,2.053572322,180,90
70,3481.230755129578,2.721815185,180,90
80,3483.891949148849,2.933674158,180,90
90,3608.569043646676,2.990628413,180,90
100,3550.905147334152,3.305088819,180,90
110,3524.442342496383,4.094528683,180,90
120,3608.9852958780452,4.339948105,180,90
130,3650.4651579347883,4.674494624,180,90
140,3594.360809144893,4.968611196,180,90
150,3640.736823929619,5.36479348,180,90
160,3696.119579428115,5.750202574,180,90
170,3663.8558867569536,6.036376148,180,90
180,3705.3876192092494,6.296775264,180,90
190,3731.110286202352,6.601289273,180,90
200,3716.787730489223,6.885866919,180,90
210,3734.195751855125,7.227182986,180,90
